l-down,0,163,47,240,291
l-down,0,163,47,240,291
l-down,0,163,47,239,291
l-down,0,163,47,239,291
l-down,0,163,47,238,292
l-down,0,162,47,239,291
l-down,0,163,47,239,291
l-down,0,163,47,239,291
l-down,0,162,48,239,291
l-down,0,162,48,239,291
l-down,0,160,48,239,291
l-down,0,161,48,238,292
l-down,0,161,49,239,291
l-down,0,161,48,239,291
l-down,0,160,49,239,291
l-down,0,160,49,240,290
l-down,0,161,48,238,291
l-down,0,160,49,237,292
l-down,0,161,48,237,292
l-down,0,160,49,237,292
l-down,0,157,51,237,292
l-down,0,176,16,239,293
l-down,0,176,23,239,292
l-down,0,167,43,238,291
l-down,0,160,49,237,292
l-down,0,156,51,237,292
l-down,0,157,52,237,292
l-down,0,157,52,238,291
l-down,0,157,52,237,292
l-down,0,157,52,236,292
l-down,0,157,51,235,292
l-down,0,159,51,234,293
l-down,0,155,51,234,293
l-down,0,154,53,234,292
l-down,0,154,54,235,292
l-down,0,154,54,235,292
l-down,0,154,53,234,291
l-down,0,153,54,234,291
l-down,0,155,54,234,291
l-down,0,153,55,234,290
l-down,0,153,55,236,289
l-down,0,154,54,235,290
l-down,0,155,55,237,290
l-down,0,152,56,237,289
l-down,0,151,56,236,290
l-down,0,150,57,237,289
l-down,0,149,58,238,289
l-down,0,147,59,238,289
l-down,0,147,59,237,288
l-down,0,146,60,237,288
l-down,0,145,60,237,288
l-down,0,144,60,237,288
l-down,0,147,59,236,288
l-down,0,147,58,234,290
l-down,0,148,57,235,290
l-down,0,148,57,234,291
l-down,0,148,57,232,292
l-down,0,148,57,232,292
l-down,0,150,57,232,292
l-down,0,150,57,233,292
l-down,0,149,57,234,291
l-down,0,148,57,234,291
l-down,0,146,59,235,291
l-down,0,144,59,236,290
l-down,0,144,60,235,291
l-down,0,144,61,233,292
l-down,0,143,62,233,293
l-down,0,143,62,232,293
l-down,0,143,61,232,294
l-down,0,142,62,232,294
l-down,0,142,62,232,294
l-down,0,142,62,233,293
l-down,0,143,61,232,294
l-down,0,142,61,230,296
l-down,0,143,60,230,296
l-down,0,143,60,228,296
l-down,0,143,61,227,297
l-down,0,142,62,225,297
l-down,0,143,62,222,296
l-down,0,142,63,223,294
l-down,0,141,64,223,293
l-down,0,140,64,221,294
l-down,0,140,63,221,295
l-down,0,138,63,220,295
l-down,0,138,62,221,295
l-down,0,138,62,221,296
l-down,0,139,61,222,296
l-down,0,139,61,221,297
l-down,0,137,62,221,298
l-down,0,136,62,221,297
l-down,0,138,62,221,298
l-down,0,138,62,222,297
l-down,0,138,63,220,299
l-down,0,137,64,220,299
l-down,0,136,64,219,299
l-down,0,136,64,219,299
l-down,0,136,64,219,299
l-down,0,137,64,220,300
l-down,0,136,64,220,301
l-down,0,135,64,219,301
l-down,0,134,64,219,301
l-down,0,134,64,219,301
l-down,0,133,64,218,302
l-down,0,134,63,220,302
l-down,0,134,64,221,301
l-down,0,133,63,221,301
l-down,0,131,64,220,301
l-down,0,131,65,220,302
l-down,0,130,65,220,302
l-down,0,131,64,221,302
l-down,0,130,65,220,302
l-down,0,131,65,219,303
l-down,0,130,65,219,303
l-down,0,131,65,218,303
l-down,0,131,65,217,304
l-down,0,131,65,215,304
l-down,0,131,66,213,305
l-down,0,131,66,211,306
l-down,0,132,65,210,305
l-down,0,133,65,210,306
l-down,0,133,65,210,307
l-down,0,133,65,209,307
l-down,0,132,65,209,307
l-down,0,131,66,210,307
l-down,0,132,65,209,307
l-down,0,132,65,209,308
l-down,0,133,65,206,309
l-down,0,133,64,205,310
l-down,0,132,65,204,312
l-down,0,131,65,202,313
l-down,0,132,65,202,313
l-down,0,132,65,202,314
l-down,0,132,65,202,313
l-down,0,131,65,201,314
l-down,0,129,66,203,313
l-down,0,129,65,202,313
l-down,0,129,65,203,313
l-down,0,129,65,203,313
l-down,0,128,65,204,313
l-down,0,129,65,203,313
l-down,0,128,65,203,314
l-down,0,128,66,203,314
l-down,0,127,66,203,313
l-down,0,127,66,204,312
l-down,0,128,66,205,312
l-down,0,127,66,204,312
l-down,0,128,66,204,312
l-down,0,128,66,204,312
l-down,0,128,66,205,312
l-down,0,129,66,205,312
l-down,0,128,66,206,311
l-down,0,129,66,206,311
l-down,0,130,67,206,311
l-down,0,129,67,207,311
l-down,0,129,67,206,311
l-down,0,129,67,206,311
l-down,0,130,67,206,311
l-down,0,130,67,206,311
l-down,0,130,67,206,311
l-down,0,129,67,205,311
l-down,0,129,67,206,311
l-down,0,129,66,205,312
l-down,0,129,66,205,311
l-down,0,130,66,205,312
l-left,1,312,75,167,278
l-left,1,312,77,167,269
l-left,1,310,75,171,268
l-left,1,311,73,170,270
l-left,1,310,75,172,270
l-left,1,310,75,171,271
l-left,1,310,76,171,273
l-left,1,311,76,173,271
l-left,1,310,76,171,272
l-left,1,315,75,172,272
l-left,1,312,75,172,271
l-left,1,312,75,172,272
l-left,1,313,72,168,275
l-left,1,312,72,167,276
l-left,1,308,74,171,274
l-left,1,308,78,165,275
l-left,1,312,76,167,276
l-left,1,313,74,170,276
l-left,1,312,75,169,277
l-left,1,313,72,171,281
l-left,1,314,73,170,282
l-left,1,314,73,166,285
l-left,1,313,74,165,284
l-left,1,312,74,164,287
l-left,1,312,73,163,287
l-left,1,312,73,160,288
l-left,1,313,71,160,288
l-left,1,313,70,162,289
l-left,1,314,71,160,291
l-left,1,314,71,160,291
l-left,1,313,71,161,291
l-left,1,313,71,162,291
l-left,1,314,71,162,291
l-left,1,313,72,165,288
l-left,1,313,72,164,288
l-left,1,313,72,164,288
l-left,1,313,72,165,288
l-left,1,313,73,165,288
l-left,1,312,74,165,289
l-left,1,312,74,165,288
l-left,1,311,75,164,288
l-left,1,310,76,165,287
l-left,1,310,76,163,288
l-left,1,310,75,163,288
l-left,1,310,75,164,288
l-left,1,311,75,165,288
l-left,1,311,74,164,289
l-left,1,310,74,164,288
l-left,1,310,74,163,288
l-left,1,310,74,163,288
l-left,1,310,74,163,288
l-left,1,310,75,163,288
l-left,1,310,74,161,289
l-left,1,311,75,161,289
l-left,1,311,74,160,290
l-left,1,311,74,160,291
l-left,1,311,74,159,291
l-left,1,311,74,158,292
l-left,1,310,74,158,292
l-left,1,311,74,158,292
l-left,1,310,75,160,291
l-left,1,310,74,159,292
l-left,1,312,73,160,292
l-left,1,312,73,160,292
l-left,1,311,73,160,292
l-left,1,311,73,158,293
l-left,1,311,72,158,294
l-left,1,311,73,158,294
l-left,1,312,73,159,294
l-left,1,312,73,159,294
l-left,1,312,73,159,293
l-left,1,312,73,160,292
l-left,1,312,73,160,292
l-left,1,311,73,161,292
l-left,1,311,74,160,291
l-left,1,310,75,160,291
l-left,1,310,75,160,291
l-left,1,311,75,161,290
l-left,1,312,74,161,290
l-left,1,312,75,161,290
l-left,1,312,74,161,290
l-left,1,312,74,162,290
l-left,1,311,75,161,290
l-left,1,311,74,160,290
l-left,1,312,73,159,291
l-left,1,313,73,159,291
l-left,1,314,72,157,293
l-left,1,316,70,157,293
l-left,1,315,71,158,293
l-left,1,314,72,158,293
l-left,1,315,72,157,294
l-left,1,314,72,157,293
l-left,1,314,72,158,292
l-left,1,316,72,158,292
l-left,1,316,71,159,291
l-left,1,313,72,158,290
l-left,1,312,72,158,289
l-left,1,313,72,159,288
l-left,1,313,73,163,286
l-left,1,311,73,163,286
l-left,1,309,74,163,284
l-left,1,309,74,165,282
l-left,1,309,79,156,278
l-left,1,308,81,166,273
l-left,1,309,79,170,276
l-left,1,309,77,170,274
l-left,1,309,76,171,275
l-left,1,309,75,169,276
l-left,1,311,74,171,276
l-left,1,312,73,172,277
l-left,1,314,72,172,277
l-left,1,315,71,170,277
l-left,1,314,71,170,277
l-left,1,315,71,169,277
l-left,1,314,72,170,277
l-left,1,314,72,169,277
l-left,1,314,72,169,277
l-left,1,310,71,173,278
l-left,1,322,75,175,273
l-left,1,300,74,175,267
l-left,1,300,71,174,265
l-left,1,301,70,173,267
l-left,1,301,70,172,267
l-left,1,302,71,172,266
l-left,1,302,71,167,267
l-left,1,340,72,166,267
l-left,1,317,72,166,266
l-left,1,309,71,166,267
l-left,1,308,70,166,268
l-left,1,307,71,166,269
l-left,1,304,65,163,272
l-left,1,297,68,167,265
l-left,1,297,70,170,265
l-left,1,301,78,169,261
l-left,1,305,75,153,272
l-left,1,303,74,156,268
l-left,1,313,73,163,269
l-left,1,307,71,171,266
l-left,1,308,69,173,266
l-left,1,306,67,172,267
l-left,1,306,66,173,267
l-left,1,308,66,173,268
l-left,1,307,67,171,267
l-left,1,305,66,170,270
l-left,1,302,66,173,268
l-left,1,305,65,172,268
l-left,1,302,64,173,267
l-left,1,301,63,173,267
l-left,1,303,61,173,267
l-left,1,303,61,173,267
l-left,1,303,61,173,267
l-left,1,302,61,172,268
l-left,1,301,63,171,269
l-left,1,300,63,169,269
l-left,1,301,63,170,268
l-left,1,301,63,170,268
l-left,1,302,62,170,268
l-left,1,303,62,169,268
l-left,1,303,62,169,269
l-left,1,304,61,168,269
l-left,1,304,61,167,270
l-left,1,307,60,168,270
l-left,1,307,60,169,270
l-left,1,307,58,168,271
l-left,1,308,59,168,271
l-left,1,309,58,166,272
l-left,1,309,58,165,272
l-left,1,308,57,165,271
l-left,1,308,56,166,270
l-left,1,307,56,164,272
l-left,1,307,56,165,272
l-left,1,305,56,167,270
l-left,1,307,57,168,270
l-left,1,305,57,170,269
l-left,1,305,56,171,266
l-left,1,304,56,169,266
l-left,1,304,56,169,267
l-left,1,302,56,170,265
l-left,1,289,39,344,48
l-left,1,294,40,323,56
l-left,1,305,52,156,276
l-left,1,303,49,51,348
l-left,1,305,55,162,272
l-left,1,306,56,171,269
l-left,1,307,58,173,267
l-left,1,308,59,175,266
l-left,1,308,59,175,267
l-left,1,308,59,174,269
l-left,1,310,59,174,268
l-left,1,311,59,174,269
l-left,1,311,58,173,269
l-left,1,313,56,173,270
l-left,1,313,56,173,270
l-left,1,313,55,173,270
l-left,1,313,56,172,270
l-left,1,314,56,172,270
l-left,1,315,55,171,270
l-left,1,313,55,170,270
l-left,1,313,54,170,270
l-left,1,312,55,169,271
l-left,1,312,55,170,270
l-left,1,311,55,161,275
l-left,1,312,55,162,275
l-left,1,312,55,162,275
l-left,1,313,54,163,274
l-left,1,314,54,163,274
l-left,1,313,53,164,275
l-left,1,313,54,164,275
l-left,1,313,53,163,275
l-left,1,313,53,165,275
l-left,1,314,52,165,274
l-left,1,314,51,165,274
l-left,1,315,51,165,275
l-left,1,315,50,166,274
l-left,1,314,51,166,274
l-left,1,314,51,166,274
l-left,1,315,51,166,275
l-left,1,314,52,166,274
l-left,1,314,52,167,273
l-left,1,314,76,172,271
l-left,1,314,82,174,275
l-left,1,311,81,175,276
l-left,1,307,83,180,273
l-left,1,302,82,176,275
l-left,1,293,81,176,275
l-left,1,283,81,179,272
l-left,1,274,82,179,272
l-left,1,265,83,181,271
l-left,1,256,83,181,271
l-left,1,247,84,182,271
l-left,1,245,85,182,273
l-left,1,249,86,182,273
l-left,1,255,85,182,274
l-left,1,261,85,182,274
l-left,1,271,85,182,274
l-left,1,279,83,182,274
l-left,1,285,84,181,274
l-left,1,291,83,180,274
l-left,1,298,82,180,274
l-left,1,304,82,180,274
l-left,1,308,82,180,274
l-left,1,313,82,180,274
l-left,1,314,82,180,274
l-left,1,315,83,180,274
l-left,1,315,82,180,274
l-left,1,314,82,180,274
l-left,1,315,83,180,274
l-left,1,314,84,180,274
l-left,1,308,84,182,274
l-left,1,301,84,181,274
l-left,1,292,85,181,273
l-left,1,284,87,180,274
l-left,1,277,87,181,273
l-left,1,270,87,182,273
l-left,1,262,88,181,273
l-left,1,254,90,180,273
l-left,1,247,89,179,275
l-left,1,258,85,179,275
l-left,1,269,83,178,276
l-left,1,277,82,176,277
l-left,1,286,81,175,278
l-left,1,297,79,176,278
l-left,1,305,77,176,278
l-left,1,311,76,176,279
l-left,1,313,76,176,278
l-left,1,314,75,176,279
l-left,1,313,75,178,278
l-left,1,310,76,177,277
l-left,1,305,75,178,277
l-left,1,296,76,177,277
l-left,1,286,77,176,278
l-left,1,278,79,177,277
l-left,1,268,82,177,277
l-left,1,254,86,178,276
l-left,1,239,91,179,276
l-left,1,238,92,180,277
l-left,1,248,89,180,275
l-left,1,261,84,180,276
l-left,1,274,82,181,275
l-left,1,288,76,180,276
l-left,1,298,75,181,276
l-left,1,307,75,180,277
l-left,1,312,74,181,277
l-left,1,318,75,180,277
l-left,1,322,75,179,278
l-left,1,321,75,178,278
l-left,1,318,76,178,279
l-left,1,314,75,177,279
l-left,1,307,75,178,279
l-left,1,300,75,176,279
l-left,1,298,77,176,279
l-left,1,285,78,176,279
l-left,1,271,83,176,279
l-left,1,254,87,176,278
l-left,1,242,91,177,278
l-left,1,231,93,177,278
l-left,1,237,87,175,276
l-left,1,250,86,176,277
l-left,1,270,82,175,278
l-left,1,286,78,176,279
l-left,1,297,76,175,279
l-left,1,308,75,176,278
l-left,1,315,75,176,279
l-left,1,323,75,175,279
l-left,1,326,74,175,279
l-left,1,325,74,175,279
l-left,1,321,74,175,279
l-left,1,317,74,175,278
l-left,1,315,74,175,279
l-left,1,307,74,175,279
l-left,1,298,74,174,279
l-left,1,290,74,175,279
l-left,1,282,75,176,278
l-left,1,273,77,175,279
l-left,1,263,77,174,280
l-left,1,253,80,174,279
l-left,1,238,85,175,279
l-left,1,232,88,176,280
l-left,1,236,91,175,281
l-left,1,248,90,176,280
l-left,1,260,89,177,279
l-left,1,263,89,178,279
l-left,1,278,89,178,279
l-left,1,294,89,177,279
l-left,1,303,89,178,280
l-left,1,308,90,178,280
l-left,1,313,90,179,280
l-left,1,314,90,179,280
l-left,1,314,89,180,280
l-left,1,313,88,179,281
l-left,1,313,86,178,281
l-left,1,307,85,178,281
l-left,1,296,85,179,281
l-left,1,288,84,180,280
l-left,1,278,85,179,280
l-left,1,270,86,179,280
l-left,1,261,87,179,279
l-left,1,252,89,179,279
l-left,1,241,94,180,278
l-left,1,233,96,180,278
l-left,1,227,97,180,278
l-right,2,184,89,42,280
l-right,2,181,85,47,279
l-right,2,179,85,50,280
l-right,2,181,85,56,279
l-right,2,182,85,62,278
l-right,2,182,86,70,279
l-right,2,184,85,76,278
l-right,2,183,85,83,276
l-right,2,181,87,98,273
l-right,2,224,85,20,299
l-right,2,182,92,78,264
l-right,2,180,90,80,263
l-right,2,172,98,78,261
l-right,2,176,94,83,259
l-right,2,233,96,83,261
l-right,2,180,94,80,261
l-right,2,184,94,81,267
l-right,2,185,91,77,267
l-right,2,187,88,78,266
l-right,2,187,89,79,267
l-right,2,186,90,80,267
l-right,2,184,91,77,267
l-right,2,183,91,77,266
l-right,2,181,92,77,266
l-right,2,182,93,79,266
l-right,2,181,93,78,266
l-right,2,180,93,79,265
l-right,2,181,92,78,265
l-right,2,182,93,78,266
l-right,2,185,92,79,266
l-right,2,186,89,76,270
l-right,2,184,94,49,267
l-right,2,189,88,72,266
l-right,2,190,87,74,270
l-right,2,189,88,75,270
l-right,2,189,89,77,269
l-right,2,188,90,78,269
l-right,2,188,90,76,269
l-right,2,188,89,77,270
l-right,2,187,90,77,270
l-right,2,187,90,77,269
l-right,2,186,90,77,270
l-right,2,185,90,77,269
l-right,2,185,91,77,269
l-right,2,186,90,80,268
l-right,2,188,89,80,267
l-right,2,188,90,81,264
l-right,2,190,87,80,268
l-right,2,191,86,78,269
l-right,2,192,86,77,270
l-right,2,191,86,77,269
l-right,2,191,86,78,269
l-right,2,191,85,79,268
l-right,2,191,85,79,269
l-right,2,191,86,79,269
l-right,2,192,85,79,269
l-right,2,191,85,79,268
l-right,2,191,85,78,271
l-right,2,191,85,76,271
l-right,2,191,85,75,273
l-right,2,191,86,76,273
l-right,2,190,87,76,273
l-right,2,190,87,75,273
l-right,2,190,87,76,271
l-right,2,189,88,77,271
l-right,2,190,87,76,272
l-right,2,189,89,78,271
l-right,2,188,89,79,270
l-right,2,187,89,80,268
l-right,2,187,89,80,268
l-right,2,188,88,80,270
l-right,2,187,89,78,270
l-right,2,186,89,78,270
l-right,2,185,90,79,268
l-right,2,184,89,79,267
l-right,2,183,94,81,264
l-right,2,180,92,82,262
l-right,2,176,88,15,277
l-right,2,185,88,79,265
l-right,2,183,90,86,254
l-right,2,178,90,86,255
l-right,2,197,109,86,255
l-right,2,163,111,82,258
l-right,2,161,110,78,259
l-right,2,166,105,80,256
l-right,2,178,93,77,258
l-right,2,180,90,77,261
l-right,2,183,89,77,260
l-right,2,185,86,75,261
l-right,2,186,85,76,260
l-right,2,188,84,77,261
l-right,2,180,87,80,256
l-right,2,173,89,78,259
l-right,2,176,88,77,260
l-right,2,178,85,76,261
l-right,2,180,85,78,260
l-right,2,180,86,77,261
l-right,2,181,86,77,261
l-right,2,182,85,77,262
l-right,2,183,84,78,261
l-right,2,177,85,97,275
l-right,2,179,79,92,267
l-right,2,180,87,68,264
l-right,2,186,90,84,260
l-right,2,179,89,82,255
l-right,2,178,88,78,258
l-right,2,177,87,88,275
l-right,2,222,60,76,262
l-right,2,213,64,82,251
l-right,2,210,63,77,257
l-right,2,208,65,77,256
l-right,2,208,65,77,258
l-right,2,203,66,77,258
l-right,2,197,70,27,265
l-right,2,180,84,43,278
l-right,2,219,55,92,245
l-right,2,191,82,78,257
l-right,2,183,83,35,255
l-right,2,180,84,77,256
l-right,2,181,83,77,256
l-right,2,184,81,78,256
l-right,2,187,78,73,258
l-right,2,191,77,76,257
l-right,2,191,77,76,257
l-right,2,183,82,75,272
l-right,2,171,82,76,258
l-right,2,171,85,77,255
l-right,2,172,83,77,258
l-right,2,182,79,76,257
l-right,2,188,76,76,255
l-right,2,204,91,77,261
l-right,2,179,79,68,261
l-right,2,167,86,74,257
l-right,2,169,86,73,258
l-right,2,180,85,67,279
l-right,2,176,79,69,256
l-right,2,178,76,76,255
l-right,2,180,74,76,256
l-right,2,185,74,77,256
l-right,2,187,74,76,256
l-right,2,187,75,76,256
l-right,2,188,74,75,256
l-right,2,188,73,76,254
l-right,2,187,73,78,253
l-right,2,180,84,62,279
l-right,2,188,73,75,257
l-right,2,192,71,78,254
l-right,2,192,70,79,255
l-right,2,190,71,77,257
l-right,2,190,72,78,256
l-right,2,227,71,78,259
l-right,2,217,79,70,266
l-right,2,186,78,76,259
l-right,2,178,78,77,256
l-right,2,177,79,77,259
l-right,2,174,87,57,275
l-right,2,207,69,97,247
l-right,2,217,62,86,256
l-right,2,213,63,87,251
l-right,2,204,64,85,252
l-right,2,188,80,81,254
l-right,2,182,83,50,279
l-right,2,179,84,47,279
l-right,2,177,85,46,277
l-right,2,179,83,43,277
l-right,2,181,83,43,279
l-right,2,179,84,43,278
l-right,2,178,84,44,278
l-right,2,178,84,47,278
l-right,2,178,84,50,277
l-right,2,177,85,50,277
l-right,2,177,86,56,275
l-right,2,178,86,66,275
l-right,2,177,86,75,275
l-right,2,175,88,82,273
l-right,2,177,88,90,273
l-right,2,178,87,100,272
l-right,2,179,86,109,271
l-right,2,180,87,119,269
l-right,2,181,85,132,267
l-right,2,179,85,115,275
l-right,2,180,84,106,276
l-right,2,181,84,98,276
l-right,2,181,84,91,274
l-right,2,182,83,80,276
l-right,2,182,82,71,276
l-right,2,183,82,65,278
l-right,2,183,81,59,280
l-right,2,182,81,50,281
l-right,2,184,80,44,282
l-right,2,184,80,43,282
l-right,2,184,79,44,283
l-right,2,184,80,49,282
l-right,2,184,80,56,283
l-right,2,184,80,65,281
l-right,2,184,80,73,278
l-right,2,183,80,83,277
l-right,2,183,81,94,275
l-right,2,182,82,105,273
l-right,2,183,81,117,270
l-right,2,183,82,129,267
l-right,2,177,85,132,268
l-right,2,176,85,121,268
l-right,2,176,85,109,275
l-right,2,175,85,93,278
l-right,2,175,85,80,282
l-right,2,175,85,67,284
l-right,2,175,85,59,287
l-right,2,174,84,52,287
l-right,2,175,84,45,287
l-right,2,176,83,39,286
l-right,2,176,83,36,286
l-right,2,177,83,36,287
l-right,2,177,82,38,286
l-right,2,178,82,43,287
l-right,2,179,82,51,285
l-right,2,178,82,57,285
l-right,2,180,82,61,283
l-right,2,180,82,76,280
l-right,2,180,82,89,277
l-right,2,180,82,102,274
l-right,2,181,82,114,272
l-right,2,179,83,105,275
l-right,2,180,82,90,277
l-right,2,181,82,75,282
l-right,2,182,81,63,283
l-right,2,181,81,53,283
l-right,2,182,80,45,284
l-right,2,181,80,39,284
l-right,2,181,80,35,284
l-right,2,181,80,36,284
l-right,2,182,80,39,284
l-right,2,182,80,43,284
l-right,2,182,80,45,284
l-right,2,180,81,52,284
l-right,2,180,81,61,285
l-right,2,181,81,71,285
l-right,2,181,81,77,285
l-right,2,181,80,84,285
l-right,2,182,80,92,283
l-right,2,182,81,103,282
l-right,2,180,82,117,279
l-right,2,179,83,123,275
l-right,2,179,81,119,273
l-right,2,179,81,107,273
l-right,2,177,81,96,272
l-right,2,177,81,90,272
l-right,2,176,81,76,272
l-right,2,177,80,63,272
l-right,2,178,81,56,272
l-right,2,178,80,49,271
l-right,2,177,80,44,271
l-right,2,179,79,42,271
l-right,2,178,79,42,272
l-right,2,180,78,44,273
l-right,2,180,78,46,274
l-right,2,180,79,54,274
l-right,2,179,79,62,274
l-right,2,179,79,69,275
l-right,2,179,80,76,275
l-right,2,178,80,84,275
l-right,2,178,79,93,273
l-right,2,177,80,101,271
l-right,2,176,81,110,270
l-right,2,175,82,121,266
l-up,3,341,68,102,280
l-up,3,104,303,50,300
l-up,3,126,282,33,331
l-up,3,105,275,278,54
l-up,3,335,48,92,276
l-up,3,280,79,89,280
l-up,3,282,77,86,282
l-up,3,284,76,85,283
l-up,3,285,75,85,283
l-up,3,285,75,85,284
l-up,3,279,81,85,282
l-up,3,282,79,84,282
l-up,3,284,77,85,283
l-up,3,103,277,355,8
l-up,3,284,76,88,281
l-up,3,281,80,92,278
l-up,3,336,38,88,283
l-up,3,286,74,84,285
l-up,3,114,273,15,357
l-up,3,279,76,82,288
l-up,3,327,70,86,285
l-up,3,333,64,86,285
l-up,3,293,68,84,285
l-up,3,290,70,84,286
l-up,3,289,69,84,286
l-up,3,316,69,84,286
l-up,3,102,288,59,302
l-up,3,101,273,28,338
l-up,3,326,76,83,285
l-up,3,357,23,81,282
l-up,3,285,72,85,282
l-up,3,289,67,83,287
l-up,3,288,68,83,291
l-up,3,287,72,83,290
l-up,3,284,71,81,291
l-up,3,285,72,82,291
l-up,3,310,72,80,290
l-up,3,286,74,80,291
l-up,3,287,74,77,290
l-up,3,288,74,81,290
l-up,3,287,74,81,293
l-up,3,351,28,2,349
l-up,3,312,78,76,296
l-up,3,297,68,51,295
l-up,3,277,78,80,290
l-up,3,285,71,76,294
l-up,3,288,70,76,295
l-up,3,351,15,84,297
l-up,3,287,71,80,296
l-up,3,293,69,77,298
l-up,3,293,68,76,300
l-up,3,295,67,77,301
l-up,3,294,67,75,301
l-up,3,295,67,76,302
l-up,3,296,67,74,304
l-up,3,297,67,73,304
l-up,3,297,67,72,306
l-up,3,297,67,73,305
l-up,3,298,68,74,306
l-up,3,297,69,74,305
l-up,3,295,70,74,305
l-up,3,295,71,74,305
l-up,3,295,72,75,305
l-up,3,295,72,76,304
l-up,3,295,70,76,305
l-up,3,297,69,77,305
l-up,3,297,67,76,305
l-up,3,297,68,75,305
l-up,3,299,67,73,306
l-up,3,298,67,74,306
l-up,3,298,67,74,306
l-up,3,299,67,74,306
l-up,3,299,66,75,305
l-up,3,299,67,76,304
l-up,3,299,66,75,305
l-up,3,298,67,75,305
l-up,3,298,67,75,304
l-up,3,298,67,74,305
l-up,3,298,67,74,305
l-up,3,299,66,75,304
l-up,3,298,67,74,304
l-up,3,298,67,75,303
l-up,3,298,66,75,303
l-up,3,298,66,74,303
l-up,3,298,66,75,302
l-up,3,297,67,76,302
l-up,3,298,67,77,301
l-up,3,299,67,76,302
l-up,3,298,67,77,301
l-up,3,299,68,77,301
l-up,3,299,67,78,300
l-up,3,299,67,77,300
l-up,3,299,67,77,300
l-up,3,299,67,78,300
l-up,3,298,67,78,300
l-up,3,298,65,78,300
l-up,3,298,64,79,300
l-up,3,300,64,79,299
l-up,3,301,63,78,300
l-up,3,301,63,78,303
l-up,3,299,66,79,301
l-up,3,299,66,78,302
l-up,3,298,66,77,302
l-up,3,298,65,78,301
l-up,3,298,66,79,300
l-up,3,296,67,78,299
l-up,3,293,68,78,298
l-up,3,333,62,73,295
l-up,3,293,68,77,295
l-up,3,290,67,77,296
l-up,3,290,67,77,295
l-up,3,354,24,77,293
l-up,3,355,16,76,294
l-up,3,321,67,79,290
l-up,3,285,69,80,289
l-up,3,284,69,79,289
l-up,3,287,69,79,290
l-up,3,287,68,77,290
l-up,3,287,70,79,290
l-up,3,286,70,78,290
l-up,3,287,69,78,291
l-up,3,287,69,79,291
l-up,3,287,69,81,290
l-up,3,285,70,82,289
l-up,3,286,69,83,288
l-up,3,286,69,83,286
l-up,3,286,69,83,286
l-up,3,283,70,84,283
l-up,3,282,68,84,283
l-up,3,281,68,84,283
l-up,3,282,67,84,284
l-up,3,283,67,85,283
l-up,3,284,66,86,284
l-up,3,286,65,85,285
l-up,3,286,65,85,284
l-up,3,286,65,86,283
l-up,3,286,65,87,283
l-up,3,285,65,86,283
l-up,3,285,64,86,284
l-up,3,284,66,87,284
l-up,3,283,66,86,283
l-up,3,282,68,85,282
l-up,3,281,70,86,281
